sv.mmg.nss.lan.nss.lanpe.rsc_regs.glrps_rsc_flow_close_req_credit_amount_inst2_glrps_rsc_flow_close_req_credit_amount_rinst2,0x26500050
sv.mmg.nss.lan.nss.lanpe.rsc_regs.glrps_rsc_flow_close_req_credit_amount_inst2_glrps_rsc_flow_close_req_credit_amount_rinst3,0x26500054
sv.mmg.nss.lan.nss.lanpe.rsc_regs.glrps_rsc_flow_close_req_credit_amount_inst2_glrps_rsc_flow_close_req_credit_amount_rinst4,0x26500058

sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_pr_pd0,0x42400880
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_pr_pd1,0x42400884
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_pr_pd2,0x42400888
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_pr_pd3,0x4240088c
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_pr_pd4,0x42400890
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_pr_pmd0,0x42400898
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_pr_pmd1,0x4240089c
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_pr_pmd2,0x424008a0
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_pr_pmd3,0x424008a4
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_pr_pmd4,0x424008a8
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_crt_pd0,0x424008b0
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_crt_pd1,0x424008b4
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_crt_pd2,0x424008b8
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_crt_pd3,0x424008bc
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pd_initial_credit_value_crt_pd4,0x424008c0
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_crt_pmd0,0x424008c8
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_crt_pmd1,0x424008cc
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_crt_pmd2,0x424008d0
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_crt_pmd3,0x424008d4
sv.mmg.nss.rdma_top_map.peip_crx.glpe_mif_pmd_initial_credit_value_crt_pmd4,0x424008d8
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_credit_used0,0x42400864
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_credit_used1,0x42400868
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_credit_used2,0x4240086c
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_credit_used3,0x42400870
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_credit_used4,0x42400874
sv.mmg.nss.rdma_top_map.peip_crx.glpe_rb_total_credit_used,0x42400878
sv.mmg.nss.rdma_top_map.peip_drx0.glpe_drx_pbuf_credit_used,0x43030018
sv.mmg.nss.rdma_top_map.peip_drx1.glpe_drx_pbuf_credit_used,0x43430018
sv.mmg.nss.rdma_top_map.peip_drx2.glpe_drx_pbuf_credit_used,0x43830018
sv.mmg.nss.rdma_top_map.peip_drx3.glpe_drx_pbuf_credit_used,0x43c30018
sv.mmg.nss.rdma_top_map.peip_drx4.glpe_drx_pbuf_credit_used,0x44030018

sv.mmg.nss.nvme_cpg.nvme_cfg_shim.nvme_cpf_msix_host0ifc_wr_credits,0x21cd4000
sv.mmg.nss.nvme_cpg.nvme_cfg_shim.nvme_cpf_msix_host4ifc_wr_credits,0x21cd4010
sv.mmg.nss.nvme_cpg.nvme_cfg_tdo.tdo_cmn_multihost_credit_ctl,0x21c00400
sv.mmg.nss.nvme_cpg.nvme_cfg_tdo.rdcmd_credit_cnt_hostid,0x21c00500
sv.mmg.nss.nvme_cpg.nvme_cfg_tdo.wrdata_credit_cnt_hostid,0x21c00508
sv.mmg.nss.nvme_cpg.nvme_cfg_nri.nri_hostifc_wr_credits,0x22000010
sv.mmg.nss.nvme_cpg.nvme_cfg_nri.nri_hostifc_rd_credits,0x22000014
sv.mmg.nss.nvme_cpg.nvme_cfg_nri.nri_sos_lookup_context_credit,0x22006000
sv.mmg.nss.nvme_cpg.nvme_cfg_nrt.nrt_hostifc_wr_credits,0x22200010
sv.mmg.nss.nvme_cpg.nvme_cfg_nrt.nrt_hostifc_rd_credits,0x22200014
sv.mmg.nss.nvme_cpg.nvme_cfg_rtb.nvme_rtb_host0ifc_wr_credits,0x22401e00
sv.mmg.nss.nvme_cpg.nvme_cfg_rtb.nvme_rtb_host4ifc_wr_credits,0x22401e04
sv.mmg.nss.nvme_cpg.nvme_cfg_rtb.nvme_rtb_host0ifc_rd_credits,0x22401e08
sv.mmg.nss.nvme_cpg.nvme_cfg_rtb.nvme_rtb_host4ifc_rd_credits,0x22401e0c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_wdma_credits0,0x21b40060
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_wdma_credits1,0x21b40064
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_wdma_credits2,0x21b40068
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_wdma_credits3,0x21b4006c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_wdma_credits4,0x21b40070
