cxp.nss_cxp_reg_mem.parser.cxp_parser_regs.parser_imc_ip,0x202818e0a8
fxp.reg_mem.parser.parser_regs.parser_imc_ip,0x202931cc28
cxp.nss_cxp_reg_mem.parser.cxp_parser_regs.parser_ares_ip,0x202818e0b8
fxp.reg_mem.parser.parser_regs.parser_ares_ip,0x202931cc38
cxp.nss_cxp_reg_mem.parser.cxp_parser_regs.parser_fatal_ip,0x202818e0c8
fxp.reg_mem.parser.parser_regs.parser_fatal_ip,0x202931cc48
cxp.nss_cxp_reg_mem.pmc.cxp_pmc_regs.pmc_imc_ip,0x2028100060
fxp.reg_mem.pmc.pmc_regs.pmc_imc_ip,0x2029378b78
cxp.nss_cxp_reg_mem.pmc.cxp_pmc_regs.pmc_ares_ip,0x2028100070
fxp.reg_mem.pmc.pmc_regs.pmc_ares_ip,0x2029378b88
cxp.nss_cxp_reg_mem.pmc.cxp_pmc_regs.pmc_fatal_ip,0x2028100080
fxp.reg_mem.pmc.pmc_regs.pmc_fatal_ip,0x2029378b98
fxp.reg_mem.evmin.evmin_fxp_regs.evmi_md_err,0x20293c4208
fxp.reg_mem.evmin.evmin_fxp_regs.evmi_imc_ip,0x20293c4278
fxp.reg_mem.evmin.evmin_fxp_regs.evmi_ares_ip,0x20293c4288
fxp.reg_mem.evmin.evmin_fxp_regs.evmi_fatal_ip,0x20293c4298
fxp.reg_mem.evmout.evmout_regs.evmo_md_err,0x20293e8188
fxp.reg_mem.evmout.evmout_regs.evmo_imc_ip,0x20293e81e0
fxp.reg_mem.evmout.evmout_regs.evmo_ares_ip,0x20293e81f0
fxp.reg_mem.evmout.evmout_regs.evmo_fatal_ip,0x20293e8200
fxp.reg_mem.lpm.lpm_cmn_regs.lpm_md_ext_err_cnt,0x202940b000
fxp.reg_mem.lpm.lpm_cmn_regs.lpm_pkt_ext_err_cnt,0x202940b008
fxp.reg_mem.cse.cse_lpm.cse_lpm_imc_ip,0x2029062c78
fxp.reg_mem.cse.cse_lpm.cse_lpm_imc_ip,0x2029062c78
fxp.reg_mem.lpm.lpm_cmn_regs.lpm_imc_ip,0x202940b048
fxp.reg_mem.cse.cse_lpm.cse_lpm_ares_ip,0x2029062c88
fxp.reg_mem.cse.cse_lpm.cse_lpm_ares_ip,0x2029062c88
fxp.reg_mem.lpm.lpm_cmn_regs.lpm_ares_ip,0x202940b058
fxp.reg_mem.cse.cse_lpm.cse_lpm_fatal_ip,0x2029062c98
fxp.reg_mem.cse.cse_lpm.cse_lpm_fatal_ip,0x2029062c98
fxp.reg_mem.lpm.lpm_cmn_regs.lpm_fatal_ip,0x202940b068
fxp.reg_mem.hashing.hash_regs.hash_md_ext_err_cnt,0x20295c5050
fxp.reg_mem.hashing.hash_regs.hash_pkt_ext_err_cnt,0x20295c5058
fxp.reg_mem.hashing.hash_regs.hash_imc_ip,0x20295c5078
fxp.reg_mem.hashing.hash_regs.hash_ares_ip,0x20295c5088
fxp.reg_mem.hashing.hash_regs.hash_fatal_ip,0x20295c5098
fxp.reg_mem.cne.cnt_regs.cne_imc_ip,0x202972a108
fxp.reg_mem.cne.cnt_regs.cne_ares_ip,0x202972a118
fxp.reg_mem.cne.cnt_regs.cne_fatal_ip,0x202972a128
fxp.reg_mem.policers.policers_regs.pol_err_log0,0x2029750800
fxp.reg_mem.policers.policers_regs.pol_err_log1,0x2029750808
fxp.reg_mem.policers.policers_regs.pol_err_log10,0x2029750850
fxp.reg_mem.policers.policers_regs.pol_err_log11,0x2029750858
fxp.reg_mem.policers.policers_regs.pol_err_log2,0x2029750810
fxp.reg_mem.policers.policers_regs.pol_err_log3,0x2029750818
fxp.reg_mem.policers.policers_regs.pol_err_log4,0x2029750820
fxp.reg_mem.policers.policers_regs.pol_err_log5,0x2029750828
fxp.reg_mem.policers.policers_regs.pol_err_log6,0x2029750830
fxp.reg_mem.policers.policers_regs.pol_err_log7,0x2029750838
fxp.reg_mem.policers.policers_regs.pol_err_log8,0x2029750840
fxp.reg_mem.policers.policers_regs.pol_err_log9,0x2029750848
fxp.reg_mem.policers.policers_regs.pol_err_log10,0x2029750850
fxp.reg_mem.policers.policers_regs.pol_err_log11,0x2029750858
fxp.reg_mem.policers.policers_regs.pol_imc_ip,0x20297508c8
fxp.reg_mem.policers.policers_regs.pol_ares_ip,0x20297508d8
fxp.reg_mem.policers.policers_regs.pol_fatal_ip,0x20297508e8
fxp.reg_mem.modify.modify_regs.mod_fld_ext_err_cnt,0x202987b640
fxp.reg_mem.modify.modify_regs.mod_md_ext_err_cnt,0x202987b648
fxp.reg_mem.modify.modify_regs.mod_md_update_err_cnt,0x202987b650
fxp.reg_mem.modify.modify_regs.prf_mod_error_log,0x202987b6a8
fxp.reg_mem.modify.modify_regs.fld_mod_error_log,0x202987b6b0
fxp.reg_mem.modify.modify_regs.upd_mod_error_log,0x202987b6b8
fxp.reg_mem.modify.modify_regs.mod_proc_imc_ip,0x202987b708
fxp.reg_mem.modify.modify_regs.mod_proc_ares_ip,0x202987b718
fxp.reg_mem.modify.modify_regs.mod_proc_fatal_ip,0x202987b728
fxp.reg_mem.modify.modify_regs.mod_update2_imc_ip,0x202987b768
fxp.reg_mem.modify.modify_regs.mod_update2_ares_ip,0x202987b778
fxp.reg_mem.modify.modify_regs.mod_update2_fatal_ip,0x202987b788
cxp.nss_cxp_reg_mem.rnm.rnm_regs.rnm_ace0_wr_agent_err_log,0x2028140038
cxp.nss_cxp_reg_mem.rnm.rnm_regs.rnm_ace0_rd_agent_err_log,0x2028140040
cxp.nss_cxp_reg_mem.rnm.rnm_regs.rnm_imc_ip,0x20281400a0
cxp.nss_cxp_reg_mem.rnm.rnm_regs.rnm_ares_ip,0x20281400b0
cxp.nss_cxp_reg_mem.rnm.rnm_regs.rnm_fatal_ip,0x20281400c0
cxp.nss_cxp_reg_mem.lem.lem_regs.lem_md_add_err_cnt,0x20282006c0
fxp.reg_mem.lem.lem_regs.lem_md_add_err_cnt,0x2029032ef8
cxp.nss_cxp_reg_mem.lem.lem_regs.lem_md_update_err_cnt,0x20282006c8
fxp.reg_mem.lem.lem_regs.lem_md_update_err_cnt,0x2029032f00
cxp.nss_cxp_reg_mem.lem.lem_regs.lem_md_del_err_cnt,0x20282006d0
fxp.reg_mem.lem.lem_regs.lem_md_del_err_cnt,0x2029032f08
fxp.reg_mem.policers.policers_regs.pol_md_update_err_cnt,0x20297507f0
fxp.reg_mem.policers.policers_regs.pol_err_cntr,0x20297507f8
fxp.reg_mem.rnm.rnm0_regs.rnm0_ace0_wr_agent_err_log,0x2029080078
fxp.reg_mem.rnm.rnm0_regs.rnm0_ace0_rd_agent_err_log,0x2029080080
fxp.reg_mem.rnm.rnm0_regs.rnm0_ace1_rd_agent_err_log,0x2029080088
fxp.reg_mem.rnm.rnm1_regs.rnm1_ace0_wr_agent_err_log,0x2029090078
fxp.reg_mem.rnm.rnm1_regs.rnm1_ace0_rd_agent_err_log,0x2029090080
fxp.reg_mem.rnm.rnm1_regs.rnm1_ace1_rd_agent_err_log,0x2029090088
hif.bar_hif_pci_snpq0.pcie_snpq_ecc_cor_err_inst,0x2040010a44
hif.bar_hif_pci_snpq0.pcie_snpq_ecc_uncor_err_inst,0x2040010a40
hif.bar_hif_pcie_cif0.pcie_pq_ecc_cor_err_inst,0x2040000048
hif.bar_hif_pcie_cif1.pcie_pq_ecc_cor_err_inst,0x2040400048
hif.bar_hif_pcie_cif2.pcie_pq_ecc_cor_err_inst,0x2040800048
hif.bar_hif_pcie_cif3.pcie_pq_ecc_cor_err_inst,0x2040c00048
hif.bar_hif_pcie_cif4.pcie_pq_ecc_cor_err_inst,0x2041000048
hif.bar_hif_pcie_cif0.pcie_pq_ecc_uncor_err_inst,0x2040000044
hif.bar_hif_pcie_cif1.pcie_pq_ecc_uncor_err_inst,0x2040400044
hif.bar_hif_pcie_cif2.pcie_pq_ecc_uncor_err_inst,0x2040800044
hif.bar_hif_pcie_cif3.pcie_pq_ecc_uncor_err_inst,0x2040c00044
hif.bar_hif_pcie_cif4.pcie_pq_ecc_uncor_err_inst,0x2041000044
hif.bar_hif_ati0.pcie_ko_ecc_cor_err_inst,0x20414000a8
hif.bar_hif_ati1.pcie_ko_ecc_cor_err_inst,0x20414200a8
hif.bar_hif_ati2.pcie_ko_ecc_cor_err_inst,0x20414400a8
hif.bar_hif_ati3.pcie_ko_ecc_cor_err_inst,0x20414600a8
hif.bar_hif_ati4.pcie_ko_ecc_cor_err_inst,0x20414800a8
hif.bar_hif_ati0.pcie_ko_ecc_uncor_err_inst,0x20414000ac
hif.bar_hif_ati1.pcie_ko_ecc_uncor_err_inst,0x20414200ac
hif.bar_hif_ati2.pcie_ko_ecc_uncor_err_inst,0x20414400ac
hif.bar_hif_ati3.pcie_ko_ecc_uncor_err_inst,0x20414600ac
hif.bar_hif_ati4.pcie_ko_ecc_uncor_err_inst,0x20414800ac
hif.bar_hif_ati0.ati_mem_ecc_cor_err_inst,0x20414000b8
hif.bar_hif_ati1.ati_mem_ecc_cor_err_inst,0x20414200b8
hif.bar_hif_ati2.ati_mem_ecc_cor_err_inst,0x20414400b8
hif.bar_hif_ati3.ati_mem_ecc_cor_err_inst,0x20414600b8
hif.bar_hif_ati4.ati_mem_ecc_cor_err_inst,0x20414800b8
hif.bar_hif_ati0.ati_mem_ecc_uncor_err_inst,0x20414000bc
hif.bar_hif_ati1.ati_mem_ecc_uncor_err_inst,0x20414200bc
hif.bar_hif_ati2.ati_mem_ecc_uncor_err_inst,0x20414400bc
hif.bar_hif_ati3.ati_mem_ecc_uncor_err_inst,0x20414600bc
hif.bar_hif_ati4.ati_mem_ecc_uncor_err_inst,0x20414800bc
hif.bar_pcie_ace_bridge_rc.glacc_outstanding_marker_inst,0x204c4032c0
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat0,0x202490204c
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat1,0x2024902050
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat2,0x2024902054
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat3,0x2024902058
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat4,0x202490205c
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat5,0x2024902060
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat6,0x2024902064
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat7,0x2024902068
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat8,0x202490206c
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat9,0x2024902070
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat10,0x2024902074
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat11,0x2024902078
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat12,0x202490207c
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat13,0x2024902080
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat14,0x2024902084
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat15,0x2024902088
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat16,0x202490208c
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat17,0x2024902090
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat18,0x2024902094
ice.icm_eg_dispresp.icm_eg_dispresp_glb_stat19,0x2024902098
ice.icm_globals.icm_fatal_ecr0,0x2024802010
ice.icm_globals.icm_int_imc_icr0,0x2024802020
ice.icm_globals.icm_int_ares_icr0,0x2024802028
ice.icm_eg_dispresp.icm_eg_dispresp_l0_cache_cnt,0x2024901004
ice.icm_eg_sa_man.icm_add_err_counter,0x2024d01010
