icq.icq_map.icq_regs.icq_cxpifc_state0,0x2027000d10
icq.icq_map.icq_regs.icq_cxpifc_state1,0x2027000d18
icq.icq_map.icq_regs.lbm_eplifc_state1,0x2027000d28
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsy_dat_state,0x2022800368
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsy_pmd_state,0x2022800370
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsls_dat_state,0x2022800378
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsls_pmd_state,0x2022800380
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsls_v2v_dat_state,0x2022800388
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_host_lsls_v2v_pmd_state,0x2022800390
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsy_dat_state,0x2022800398
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsy_pmd_state,0x20228003a0
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsls_dat_state,0x20228003a8
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsls_pmd_state,0x20228003b0
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsls_v2v_dat_state,0x20228003b8
pr.nss_pr_reg_mem.pr_cfg_map.pr_lanifc_acc_lsls_v2v_pmd_state,0x20228003c0
pr.nss_pr_reg_mem.pr_cfg_map.pr_rdmaifc_host_dat_state,0x20228003c8
pr.nss_pr_reg_mem.pr_cfg_map.pr_rdmaifc_host_pmd_state,0x20228003d0
pr.nss_pr_reg_mem.pr_cfg_map.pr_rdmaifc_acc_dat_state,0x20228003d8
pr.nss_pr_reg_mem.pr_cfg_map.pr_rdmaifc_acc_pmd_state,0x20228003e0
pr.nss_pr_reg_mem.pr_cfg_map.pr_cpeifc_host_dat_state,0x20228003e8
pr.nss_pr_reg_mem.pr_cfg_map.pr_cpeifc_host_pmd_state,0x20228003f0
pr.nss_pr_reg_mem.pr_cfg_map.pr_cpeifc_acc_dat_state,0x20228003f8
pr.nss_pr_reg_mem.pr_cfg_map.pr_cpeifc_acc_pmd_state,0x2022800400
